entity_id,model_id,feature_set,fold,race,sex,age_cat,label_value,score
5738,LR_8_features,8,3,African-American,Male,Greater than 45,0,0
5741,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
5743,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
5748,LR_8_features,8,3,African-American,Male,Less than 25,1,1
5753,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
5779,LR_8_features,8,3,African-American,Female,25 - 45,1,0
5816,LR_8_features,8,3,African-American,Male,25 - 45,1,1
5838,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
5887,LR_8_features,8,3,African-American,Male,Less than 25,1,1
5917,LR_8_features,8,3,African-American,Male,25 - 45,1,0
5964,LR_8_features,8,3,African-American,Female,Less than 25,0,0
5981,LR_8_features,8,3,Caucasian,Female,25 - 45,1,0
6006,LR_8_features,8,3,African-American,Female,25 - 45,0,0
6022,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
6032,LR_8_features,8,3,African-American,Male,Less than 25,0,0
6036,LR_8_features,8,3,Other,Male,Less than 25,0,0
6071,LR_8_features,8,3,African-American,Male,Greater than 45,0,1
6125,LR_8_features,8,3,African-American,Male,25 - 45,0,1
6131,LR_8_features,8,3,African-American,Male,Greater than 45,0,0
6152,LR_8_features,8,3,African-American,Male,25 - 45,0,0
6200,LR_8_features,8,3,Hispanic,Male,25 - 45,0,0
6205,LR_8_features,8,3,African-American,Male,Greater than 45,1,1
6206,LR_8_features,8,3,Hispanic,Male,Greater than 45,0,0
6241,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
6256,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6287,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
6296,LR_8_features,8,3,African-American,Male,25 - 45,1,0
6312,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6320,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6324,LR_8_features,8,3,Hispanic,Male,Less than 25,0,1
6335,LR_8_features,8,3,African-American,Male,25 - 45,0,0
6345,LR_8_features,8,3,African-American,Male,Less than 25,0,1
6349,LR_8_features,8,3,African-American,Female,25 - 45,0,0
6373,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6377,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
6389,LR_8_features,8,3,Caucasian,Female,25 - 45,1,1
6391,LR_8_features,8,3,African-American,Male,Less than 25,1,1
6422,LR_8_features,8,3,African-American,Female,Less than 25,0,1
6428,LR_8_features,8,3,Caucasian,Female,25 - 45,1,1
6443,LR_8_features,8,3,Caucasian,Male,25 - 45,0,1
6468,LR_8_features,8,3,African-American,Female,Greater than 45,0,0
6482,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6511,LR_8_features,8,3,African-American,Male,25 - 45,1,0
6512,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
6524,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
6525,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
6539,LR_8_features,8,3,Other,Male,25 - 45,0,0
6547,LR_8_features,8,3,Hispanic,Male,Less than 25,1,1
6554,LR_8_features,8,3,African-American,Female,25 - 45,0,0
6558,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
6566,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6584,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
6591,LR_8_features,8,3,African-American,Female,Greater than 45,0,0
6641,LR_8_features,8,3,African-American,Male,Less than 25,1,1
6651,LR_8_features,8,3,African-American,Female,25 - 45,0,0
6653,LR_8_features,8,3,Caucasian,Female,25 - 45,0,0
6657,LR_8_features,8,3,African-American,Female,25 - 45,1,1
6662,LR_8_features,8,3,African-American,Male,25 - 45,0,0
6663,LR_8_features,8,3,African-American,Male,25 - 45,0,0
6683,LR_8_features,8,3,African-American,Female,Less than 25,1,0
6686,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
6696,LR_8_features,8,3,African-American,Male,Less than 25,0,1
6775,LR_8_features,8,3,African-American,Male,25 - 45,1,1
6804,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
6815,LR_8_features,8,3,African-American,Male,Less than 25,0,1
6859,LR_8_features,8,3,Caucasian,Male,Less than 25,1,0
6875,LR_8_features,8,3,Caucasian,Male,Less than 25,0,0
6888,LR_8_features,8,3,African-American,Female,25 - 45,0,0
6896,LR_8_features,8,3,Hispanic,Male,25 - 45,1,0
6916,LR_8_features,8,3,African-American,Male,Less than 25,0,1
6919,LR_8_features,8,3,African-American,Female,25 - 45,1,0
6941,LR_8_features,8,3,African-American,Female,Greater than 45,1,0
6949,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
6955,LR_8_features,8,3,African-American,Male,Less than 25,1,1
6981,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
6999,LR_8_features,8,3,African-American,Male,Less than 25,0,1
7028,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
7030,LR_8_features,8,3,Other,Male,25 - 45,0,0
7053,LR_8_features,8,3,African-American,Male,25 - 45,0,0
7060,LR_8_features,8,3,African-American,Female,25 - 45,0,1
7095,LR_8_features,8,3,Hispanic,Male,25 - 45,0,0
7101,LR_8_features,8,3,Caucasian,Female,Less than 25,0,0
7107,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7119,LR_8_features,8,3,African-American,Male,Less than 25,0,1
7121,LR_8_features,8,3,Asian,Male,25 - 45,0,0
7125,LR_8_features,8,3,African-American,Female,25 - 45,0,1
7164,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
7180,LR_8_features,8,3,Hispanic,Male,25 - 45,0,0
7185,LR_8_features,8,3,Hispanic,Male,Greater than 45,0,0
7204,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
7223,LR_8_features,8,3,African-American,Male,Greater than 45,0,0
7224,LR_8_features,8,3,African-American,Male,Less than 25,1,1
7239,LR_8_features,8,3,Other,Male,25 - 45,1,1
7240,LR_8_features,8,3,African-American,Male,25 - 45,0,0
7242,LR_8_features,8,3,African-American,Female,Less than 25,0,0
7246,LR_8_features,8,3,Caucasian,Male,Less than 25,0,1
7283,LR_8_features,8,3,African-American,Female,25 - 45,0,0
7284,LR_8_features,8,3,Caucasian,Male,25 - 45,0,1
7296,LR_8_features,8,3,Other,Male,Greater than 45,0,0
7351,LR_8_features,8,3,Hispanic,Male,25 - 45,0,0
7355,LR_8_features,8,3,Caucasian,Female,25 - 45,0,0
7385,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
7392,LR_8_features,8,3,African-American,Male,Greater than 45,0,0
7405,LR_8_features,8,3,Caucasian,Female,Less than 25,1,1
7411,LR_8_features,8,3,African-American,Male,25 - 45,0,1
7420,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
7442,LR_8_features,8,3,Other,Male,25 - 45,1,0
7446,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
7448,LR_8_features,8,3,African-American,Female,25 - 45,0,0
7450,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7477,LR_8_features,8,3,African-American,Male,Less than 25,0,1
7478,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7481,LR_8_features,8,3,Caucasian,Male,Less than 25,1,1
7499,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
7537,LR_8_features,8,3,Hispanic,Male,25 - 45,1,0
7556,LR_8_features,8,3,Caucasian,Male,Less than 25,0,0
7563,LR_8_features,8,3,Caucasian,Female,25 - 45,0,0
7581,LR_8_features,8,3,African-American,Male,25 - 45,1,0
7602,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7612,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
7613,LR_8_features,8,3,Hispanic,Male,Greater than 45,0,0
7638,LR_8_features,8,3,Hispanic,Male,25 - 45,1,0
7672,LR_8_features,8,3,Other,Male,Greater than 45,0,0
7689,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7714,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7722,LR_8_features,8,3,African-American,Female,Less than 25,1,1
7742,LR_8_features,8,3,Hispanic,Male,25 - 45,1,1
7744,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
7781,LR_8_features,8,3,African-American,Male,Less than 25,1,1
7811,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
7812,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7813,LR_8_features,8,3,African-American,Male,25 - 45,0,1
7871,LR_8_features,8,3,African-American,Male,Less than 25,1,1
7874,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
7890,LR_8_features,8,3,African-American,Male,25 - 45,0,1
7906,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7910,LR_8_features,8,3,African-American,Male,25 - 45,0,1
7915,LR_8_features,8,3,African-American,Male,25 - 45,0,0
7919,LR_8_features,8,3,African-American,Male,25 - 45,1,1
7948,LR_8_features,8,3,African-American,Male,25 - 45,0,0
7960,LR_8_features,8,3,Caucasian,Female,Greater than 45,1,0
7988,LR_8_features,8,3,African-American,Male,25 - 45,1,1
8000,LR_8_features,8,3,African-American,Female,25 - 45,1,0
8014,LR_8_features,8,3,African-American,Male,Greater than 45,1,0
8022,LR_8_features,8,3,African-American,Male,Less than 25,1,1
8119,LR_8_features,8,3,African-American,Male,25 - 45,0,1
8132,LR_8_features,8,3,African-American,Male,Less than 25,0,1
8153,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
8179,LR_8_features,8,3,Caucasian,Male,Less than 25,1,0
8185,LR_8_features,8,3,African-American,Male,Greater than 45,1,0
8193,LR_8_features,8,3,African-American,Male,Less than 25,1,1
8205,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
8248,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
8260,LR_8_features,8,3,Hispanic,Male,25 - 45,1,1
8262,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
8280,LR_8_features,8,3,African-American,Male,25 - 45,0,1
8287,LR_8_features,8,3,Caucasian,Female,Less than 25,1,0
8298,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
8319,LR_8_features,8,3,Hispanic,Male,Less than 25,1,0
8328,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
8355,LR_8_features,8,3,African-American,Male,25 - 45,0,1
8364,LR_8_features,8,3,Other,Male,Greater than 45,0,0
8367,LR_8_features,8,3,African-American,Male,25 - 45,1,1
8424,LR_8_features,8,3,Caucasian,Female,25 - 45,1,0
8432,LR_8_features,8,3,African-American,Male,25 - 45,1,1
8456,LR_8_features,8,3,African-American,Male,25 - 45,0,0
8468,LR_8_features,8,3,African-American,Male,25 - 45,0,0
8469,LR_8_features,8,3,African-American,Male,25 - 45,1,1
8522,LR_8_features,8,3,Hispanic,Male,25 - 45,1,1
8524,LR_8_features,8,3,African-American,Male,25 - 45,0,1
8568,LR_8_features,8,3,African-American,Male,Less than 25,1,1
8608,LR_8_features,8,3,African-American,Male,25 - 45,0,0
8613,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
8622,LR_8_features,8,3,African-American,Male,25 - 45,1,1
8626,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
8630,LR_8_features,8,3,African-American,Male,25 - 45,1,1
8647,LR_8_features,8,3,African-American,Female,25 - 45,0,0
8661,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
8676,LR_8_features,8,3,African-American,Male,25 - 45,0,0
8682,LR_8_features,8,3,Asian,Male,25 - 45,0,0
8710,LR_8_features,8,3,African-American,Female,25 - 45,0,0
8755,LR_8_features,8,3,Hispanic,Male,25 - 45,1,0
8762,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
8777,LR_8_features,8,3,Caucasian,Male,Less than 25,0,1
8778,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
8785,LR_8_features,8,3,Hispanic,Female,25 - 45,0,0
8807,LR_8_features,8,3,Hispanic,Male,Less than 25,0,1
8809,LR_8_features,8,3,Hispanic,Female,Less than 25,0,0
8842,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
8944,LR_8_features,8,3,African-American,Male,25 - 45,0,0
8948,LR_8_features,8,3,Other,Male,25 - 45,0,0
8962,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
9008,LR_8_features,8,3,Other,Male,Greater than 45,0,0
9013,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
9018,LR_8_features,8,3,African-American,Male,25 - 45,0,1
9020,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
9022,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9044,LR_8_features,8,3,African-American,Male,Less than 25,1,1
9074,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9092,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
9120,LR_8_features,8,3,African-American,Male,Less than 25,0,1
9143,LR_8_features,8,3,Caucasian,Male,Less than 25,0,1
9146,LR_8_features,8,3,African-American,Female,Less than 25,0,0
9155,LR_8_features,8,3,Caucasian,Male,Less than 25,1,1
9158,LR_8_features,8,3,Other,Female,25 - 45,1,0
9163,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9166,LR_8_features,8,3,African-American,Male,Less than 25,0,1
9169,LR_8_features,8,3,Other,Male,25 - 45,1,0
9207,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9225,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9240,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9246,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
9249,LR_8_features,8,3,Other,Male,25 - 45,0,0
9255,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
9261,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9283,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
9332,LR_8_features,8,3,African-American,Male,Less than 25,0,1
9343,LR_8_features,8,3,African-American,Male,25 - 45,0,1
9351,LR_8_features,8,3,African-American,Male,Greater than 45,0,1
9372,LR_8_features,8,3,African-American,Male,Less than 25,0,1
9377,LR_8_features,8,3,Hispanic,Male,Greater than 45,0,0
9402,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9413,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9435,LR_8_features,8,3,Caucasian,Male,Less than 25,0,1
9450,LR_8_features,8,3,African-American,Female,Less than 25,0,0
9493,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9494,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
9497,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9506,LR_8_features,8,3,African-American,Male,Less than 25,1,0
9527,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9530,LR_8_features,8,3,Hispanic,Male,Greater than 45,0,0
9540,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9563,LR_8_features,8,3,Caucasian,Male,Less than 25,0,1
9576,LR_8_features,8,3,Other,Female,Greater than 45,0,0
9589,LR_8_features,8,3,African-American,Male,Greater than 45,0,0
9620,LR_8_features,8,3,Caucasian,Male,Less than 25,1,1
9621,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
9633,LR_8_features,8,3,Hispanic,Male,25 - 45,0,1
9653,LR_8_features,8,3,Caucasian,Male,Less than 25,0,1
9704,LR_8_features,8,3,African-American,Male,Less than 25,0,1
9717,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
9723,LR_8_features,8,3,African-American,Male,Less than 25,0,0
9729,LR_8_features,8,3,African-American,Female,25 - 45,1,0
9773,LR_8_features,8,3,African-American,Male,Less than 25,1,1
9774,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
9802,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9811,LR_8_features,8,3,African-American,Female,25 - 45,1,1
9820,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9832,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
9855,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
9883,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9909,LR_8_features,8,3,African-American,Male,25 - 45,1,1
9921,LR_8_features,8,3,African-American,Male,25 - 45,0,0
9939,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
9973,LR_8_features,8,3,African-American,Male,Less than 25,1,1
10008,LR_8_features,8,3,Caucasian,Male,25 - 45,1,0
10040,LR_8_features,8,3,African-American,Female,Greater than 45,1,0
10061,LR_8_features,8,3,African-American,Male,25 - 45,0,0
10150,LR_8_features,8,3,African-American,Male,25 - 45,1,1
10229,LR_8_features,8,3,African-American,Male,25 - 45,0,0
10237,LR_8_features,8,3,Caucasian,Male,Less than 25,1,1
10239,LR_8_features,8,3,African-American,Male,25 - 45,0,0
10267,LR_8_features,8,3,African-American,Female,25 - 45,0,0
10280,LR_8_features,8,3,African-American,Male,25 - 45,1,1
10283,LR_8_features,8,3,African-American,Male,25 - 45,1,1
10288,LR_8_features,8,3,Other,Male,25 - 45,0,0
10312,LR_8_features,8,3,African-American,Female,25 - 45,1,0
10330,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
10344,LR_8_features,8,3,African-American,Male,25 - 45,0,0
10354,LR_8_features,8,3,African-American,Female,Less than 25,0,0
10401,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
10422,LR_8_features,8,3,Caucasian,Male,25 - 45,1,1
10452,LR_8_features,8,3,African-American,Female,25 - 45,0,0
10483,LR_8_features,8,3,African-American,Male,Less than 25,0,0
10497,LR_8_features,8,3,Other,Male,Less than 25,1,0
10505,LR_8_features,8,3,African-American,Male,Less than 25,0,1
10522,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
10549,LR_8_features,8,3,Other,Male,25 - 45,0,0
10590,LR_8_features,8,3,African-American,Male,25 - 45,1,0
10617,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
10646,LR_8_features,8,3,African-American,Male,25 - 45,1,1
10657,LR_8_features,8,3,Caucasian,Male,25 - 45,0,0
10669,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
10672,LR_8_features,8,3,African-American,Female,Greater than 45,0,0
10676,LR_8_features,8,3,Other,Male,Less than 25,0,0
10697,LR_8_features,8,3,Caucasian,Male,Greater than 45,1,0
10706,LR_8_features,8,3,African-American,Male,25 - 45,0,0
10709,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
10737,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
10753,LR_8_features,8,3,African-American,Male,Less than 25,1,1
10770,LR_8_features,8,3,Caucasian,Male,Greater than 45,0,0
10801,LR_8_features,8,3,African-American,Male,Less than 25,1,1
10818,LR_8_features,8,3,Caucasian,Female,25 - 45,1,0
10819,LR_8_features,8,3,Asian,Male,Less than 25,1,1
10839,LR_8_features,8,3,African-American,Male,25 - 45,1,1
10841,LR_8_features,8,3,African-American,Male,25 - 45,1,0
10855,LR_8_features,8,3,African-American,Male,Greater than 45,1,1
10910,LR_8_features,8,3,Hispanic,Male,25 - 45,0,0
10928,LR_8_features,8,3,African-American,Male,Greater than 45,0,0
10942,LR_8_features,8,3,African-American,Male,Less than 25,0,0
10945,LR_8_features,8,3,African-American,Male,Less than 25,1,1
10958,LR_8_features,8,3,Caucasian,Female,Greater than 45,0,0
10999,LR_8_features,8,3,Other,Male,Greater than 45,0,0
1,LR_8_features,8,4,Other,Male,Greater than 45,0,0
4,LR_8_features,8,4,African-American,Male,Less than 25,1,1
20,LR_8_features,8,4,African-American,Male,25 - 45,1,1
30,LR_8_features,8,4,Hispanic,Male,Less than 25,1,0
32,LR_8_features,8,4,Caucasian,Male,25 - 45,0,0
37,LR_8_features,8,4,African-American,Male,25 - 45,1,1
90,LR_8_features,8,4,African-American,Male,25 - 45,1,1
96,LR_8_features,8,4,African-American,Male,25 - 45,1,1
130,LR_8_features,8,4,Other,Male,Less than 25,1,0
136,LR_8_features,8,4,African-American,Female,25 - 45,0,0
156,LR_8_features,8,4,Caucasian,Male,Less than 25,1,1
166,LR_8_features,8,4,African-American,Male,Less than 25,1,1
176,LR_8_features,8,4,African-American,Male,25 - 45,1,1
183,LR_8_features,8,4,Caucasian,Male,25 - 45,1,1
184,LR_8_features,8,4,African-American,Male,25 - 45,1,1
189,LR_8_features,8,4,Caucasian,Male,Greater than 45,0,0
245,LR_8_features,8,4,African-American,Male,25 - 45,0,0
254,LR_8_features,8,4,African-American,Male,25 - 45,1,0
269,LR_8_features,8,4,Caucasian,Male,Greater than 45,0,0
300,LR_8_features,8,4,Caucasian,Female,25 - 45,0,0
338,LR_8_features,8,4,African-American,Male,Less than 25,0,1
348,LR_8_features,8,4,African-American,Male,Greater than 45,0,0
350,LR_8_features,8,4,African-American,Male,25 - 45,1,1
411,LR_8_features,8,4,African-American,Female,25 - 45,0,0
425,LR_8_features,8,4,Caucasian,Male,Greater than 45,0,0
435,LR_8_features,8,4,African-American,Male,25 - 45,0,1
438,LR_8_features,8,4,African-American,Male,25 - 45,1,1
440,LR_8_features,8,4,African-American,Male,25 - 45,1,1
462,LR_8_features,8,4,African-American,Male,25 - 45,0,0
467,LR_8_features,8,4,Other,Male,Less than 25,1,1
526,LR_8_features,8,4,Caucasian,Female,Less than 25,0,0
621,LR_8_features,8,4,Hispanic,Male,Less than 25,0,0
633,LR_8_features,8,4,Caucasian,Female,Greater than 45,0,0
664,LR_8_features,8,4,Caucasian,Male,25 - 45,0,0
691,LR_8_features,8,4,African-American,Male,25 - 45,1,0
743,LR_8_features,8,4,African-American,Male,25 - 45,0,1
754,LR_8_features,8,4,African-American,Male,25 - 45,1,1
762,LR_8_features,8,4,Caucasian,Male,25 - 45,1,0
790,LR_8_features,8,4,African-American,Female,25 - 45,0,1
798,LR_8_features,8,4,Caucasian,Male,Greater than 45,1,0
805,LR_8_features,8,4,Caucasian,Male,25 - 45,1,1
818,LR_8_features,8,4,Caucasian,Male,25 - 45,0,0
831,LR_8_features,8,4,Caucasian,Male,Greater than 45,0,0
835,LR_8_features,8,4,African-American,Male,25 - 45,1,1
843,LR_8_features,8,4,African-American,Male,25 - 45,0,1
850,LR_8_features,8,4,African-American,Male,Less than 25,1,1
856,LR_8_features,8,4,Caucasian,Male,25 - 45,0,0
864,LR_8_features,8,4,Hispanic,Male,Less than 25,0,1
1020,LR_8_features,8,4,Other,Male,Greater than 45,0,0
1037,LR_8_features,8,4,Asian,Male,Less than 25,1,1
1049,LR_8_features,8,4,Caucasian,Male,Greater than 45,0,0
1056,LR_8_features,8,4,Caucasian,Male,Greater than 45,1,0
1076,LR_8_features,8,4,Caucasian,Female,Greater than 45,0,0
1077,LR_8_features,8,4,African-American,Male,Less than 25,1,0
1086,LR_8_features,8,4,African-American,Male,Less than 25,0,1
1087,LR_8_features,8,4,Caucasian,Male,25 - 45,1,0
1089,LR_8_features,8,4,Caucasian,Male,25 - 45,1,0
1136,LR_8_features,8,4,African-American,Male,25 - 45,1,1
