sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
1,59,0,0,2,1,87,1
1,37,0,0,2,1,117,0
1,45,0,0,1,0,142,1
1,22,0,0,1,0,247,0
1,24,0,0,3,0,206,1
1,25,0,0,5,0,17,0
1,24,0,0,6,0,353,1
1,20,0,0,1,1,35,1
0,32,0,0,2,0,300,1
1,49,0,0,3,0,267,1
1,31,0,0,11,0,363,1
1,58,0,0,7,0,267,1
1,26,0,1,11,0,320,1
1,20,1,0,1,0,363,0
1,51,0,0,1,1,35,1
1,30,0,0,2,1,35,0
1,26,0,0,2,0,14,0
0,26,0,0,0,0,267,0
1,26,0,0,5,0,51,0
1,20,0,0,0,0,10,0
1,28,0,0,0,0,75,1
1,23,0,1,1,1,116,1
0,21,0,0,0,1,279,0
1,30,0,0,0,0,51,0
1,21,0,2,2,0,272,1
1,20,1,0,1,0,363,1
1,24,0,0,5,0,363,1
1,35,0,0,22,0,236,1
1,50,0,0,2,0,363,1
1,25,0,0,5,1,363,0
1,31,1,1,12,1,288,1
1,26,0,0,0,0,158,0
1,22,0,0,0,0,283,0
1,29,0,0,0,0,236,0
1,52,0,0,1,0,47,0
1,21,0,0,0,0,267,0
1,21,0,0,1,0,266,0
0,20,0,0,0,0,153,1
1,30,0,0,1,0,158,1
0,33,0,0,3,1,336,1
1,24,0,0,3,0,8,0
0,30,0,0,11,0,74,1
0,30,0,0,0,1,35,0
1,47,0,0,13,0,118,1
1,41,0,1,9,1,202,0
1,48,0,0,6,0,138,0
1,52,0,0,2,0,267,1
0,34,0,0,1,1,35,0
1,35,0,0,0,0,260,1
1,24,0,0,1,0,206,1
1,25,0,0,1,1,35,0
1,34,0,1,20,0,267,1
1,25,0,0,2,0,156,1
1,56,0,0,6,0,211,0
1,23,0,0,0,0,142,0
1,21,0,0,0,1,56,0
1,66,0,0,0,1,35,0
1,28,0,0,7,1,288,0
1,29,0,0,0,1,117,0
1,22,0,0,3,0,267,1
1,39,0,0,0,0,17,0
1,33,0,0,9,1,35,1
1,29,0,0,2,0,363,1
1,31,0,0,1,0,363,0
1,22,0,0,0,1,35,0
0,22,0,0,0,1,35,0
1,35,0,0,3,0,267,0
1,29,0,0,3,0,132,1
1,56,0,0,1,0,148,0
0,34,0,0,0,0,212,0
1,23,0,0,1,0,158,1
1,27,1,0,1,0,158,1
1,43,0,0,2,0,363,0
1,38,0,0,0,0,251,0
1,39,0,0,3,0,229,0
1,24,0,0,1,0,206,1
1,26,0,0,2,1,112,0
0,55,0,0,0,1,35,0
1,35,0,0,1,0,158,1
1,61,0,0,25,0,56,0
1,40,0,0,4,0,287,0
1,33,0,0,3,0,118,0
1,26,0,0,0,0,319,1
1,32,0,1,15,0,363,1
1,28,0,0,0,0,353,0
1,45,0,0,0,1,35,0
1,30,0,0,0,0,158,1
0,57,0,0,4,0,363,0
1,26,0,0,3,0,17,1
1,35,0,0,1,0,132,0
0,29,0,0,0,0,267,0
0,40,0,0,0,1,116,0
1,28,0,0,1,0,136,1
0,25,0,0,0,1,35,0
1,44,0,0,3,1,116,0
1,23,0,0,4,0,225,1
1,29,0,0,0,0,52,0
1,56,0,0,0,1,117,0
0,27,0,0,0,1,35,0
0,29,0,0,0,1,355,0
0,34,0,0,4,1,35,0
0,22,0,0,0,0,158,0
1,40,0,0,5,0,271,1
1,31,0,0,0,0,158,0
1,47,0,0,3,0,10,0
1,24,0,0,8,0,267,1
1,39,0,0,4,0,147,0
1,29,0,0,10,0,118,1
0,26,0,0,4,0,154,1
1,61,0,0,2,1,35,0
1,30,0,0,0,1,116,0
1,20,0,0,0,1,23,1
1,56,0,0,22,0,267,1
0,50,0,0,3,0,267,1
1,30,0,0,10,0,363,1
1,59,0,0,1,1,35,0
1,20,1,0,1,0,236,1
1,23,0,1,4,1,23,1
0,28,0,0,2,0,267,1
1,35,0,0,3,1,35,1
1,22,0,0,1,0,206,1
1,22,0,0,0,0,282,0
1,61,0,0,8,0,267,1
1,26,0,0,5,0,118,0
1,44,0,0,1,0,52,0
0,34,0,0,0,1,35,1
1,29,0,0,1,0,158,1
1,29,0,0,8,1,316,0
1,48,0,0,5,0,267,1
0,31,0,0,0,1,173,0
1,21,0,0,2,0,363,0
1,34,0,0,4,0,118,0
1,54,0,0,21,0,267,0
1,20,0,4,4,0,154,0
1,31,0,0,1,0,314,1
1,22,0,0,0,1,84,0
1,36,0,0,6,1,35,0
1,34,3,1,9,0,132,1
1,50,0,0,15,1,35,0
1,31,0,0,1,1,116,0
1,49,0,0,10,0,158,1
1,21,1,0,2,0,363,0
0,26,0,0,5,0,353,1
0,25,0,0,2,0,73,1
1,38,0,0,5,0,118,0
1,35,0,0,2,1,35,0
1,32,0,0,4,0,143,1
1,29,0,0,1,0,363,0
1,46,0,0,0,0,260,0
1,53,0,0,1,1,35,0
0,27,0,0,1,0,363,1
1,29,0,0,4,0,267,0
1,23,0,0,3,1,35,1
1,24,0,0,1,1,35,0
1,33,0,0,18,0,154,1
1,32,0,0,1,1,23,1
0,38,0,0,7,0,158,1
1,40,0,0,20,0,118,0
0,36,0,0,1,1,35,0
1,34,0,0,16,0,266,1
1,41,0,0,1,1,182,1
1,57,0,0,7,0,363,0
1,26,0,0,1,0,363,0
1,45,0,0,0,0,267,1
1,26,0,0,2,0,118,0
0,48,0,0,0,0,158,0
1,52,0,0,7,1,35,0
0,43,0,0,0,1,35,0
1,24,0,0,3,0,267,0
1,27,0,0,11,0,118,1
1,28,0,0,2,0,211,1
1,21,0,0,0,0,158,0
1,33,0,0,5,1,35,1
1,25,0,0,1,0,206,1
1,36,0,2,17,0,363,1
0,25,0,0,0,0,251,0
1,46,0,0,0,1,83,0
0,24,0,0,0,0,363,0
1,28,0,0,4,0,42,1
1,28,0,0,12,1,76,1
1,23,0,0,0,1,112,1
1,50,0,0,1,1,281,1
1,24,0,0,0,1,35,0
0,55,0,0,2,0,5,0
1,22,0,0,0,0,236,1
1,38,0,0,14,0,158,0
1,31,0,0,1,0,118,0
0,30,0,0,3,0,146,0
1,37,0,0,16,0,363,1
0,41,0,0,1,1,35,0
1,20,0,0,0,0,104,1
1,21,0,0,0,1,35,1
1,22,0,0,1,1,35,0
1,38,0,0,7,1,35,0
1,31,0,0,0,0,152,0
1,28,0,0,0,0,260,0
1,39,0,0,1,0,345,0
1,34,0,0,22,0,118,1
1,24,0,0,0,1,35,1
1,27,0,0,9,0,212,1
1,43,0,0,2,0,363,0
1,26,0,0,1,0,105,0
1,32,0,3,7,0,363,0
0,57,0,0,2,0,267,0
0,40,0,0,0,1,87,0
1,33,0,0,6,0,158,1
1,30,0,0,2,0,267,1
1,29,0,0,1,1,171,0
1,36,0,0,2,1,87,0
1,35,0,0,6,0,363,1
1,21,0,1,2,0,13,1
1,49,0,0,29,0,146,1
0,37,0,0,23,1,35,1
1,29,0,0,3,0,206,1
1,25,0,0,1,0,208,1
1,20,0,0,2,0,363,1
1,55,0,0,5,0,267,0
1,26,0,0,0,1,88,0
0,52,0,0,6,0,363,0
1,52,0,0,16,0,363,1
1,60,0,0,2,1,88,0
1,44,0,0,0,1,355,0
0,25,0,0,2,1,35,0
0,20,0,0,4,0,363,1
1,28,0,0,3,0,275,1
1,22,0,0,1,0,311,0
1,24,0,0,1,0,266,1
0,28,0,0,0,0,22,0
1,35,0,0,10,0,363,1
1,30,0,0,0,1,35,0
1,22,0,0,0,0,49,1
1,39,0,0,9,0,236,0
1,26,0,0,5,1,14,0
0,23,0,0,0,0,49,0
0,52,0,0,0,0,146,1
0,22,0,0,0,1,35,1
1,54,0,0,0,0,70,0
1,50,0,0,2,1,113,0
1,20,0,0,2,0,158,1
1,25,0,0,1,0,236,0
0,46,0,0,0,0,79,0
1,22,0,0,0,1,35,0
1,38,1,0,10,0,55,1
0,34,0,0,5,0,118,1
1,18,5,0,4,0,363,1
0,26,0,0,3,0,251,1
0,23,0,0,0,0,260,0
1,44,0,0,1,1,117,1
1,53,0,0,9,0,158,1
1,27,0,0,4,0,223,1
1,25,0,0,2,0,267,0
1,19,0,1,1,0,267,1
1,53,0,0,0,0,11,0
1,39,0,0,0,1,288,0
1,27,1,0,6,0,267,1
0,21,0,0,2,0,158,1
0,24,0,0,7,0,158,0
1,33,0,0,0,1,35,0
0,24,0,0,1,1,87,0
1,46,0,0,1,0,275,0
0,38,0,0,0,0,45,0
1,30,0,2,13,0,154,1
1,26,0,2,27,1,35,1
1,57,0,0,2,0,178,0
1,43,0,0,0,0,363,0
1,22,0,0,0,1,239,0
0,28,0,0,9,1,363,1
1,51,0,0,3,0,145,0
1,24,0,0,1,0,99,0
1,48,0,0,3,0,64,1
1,26,0,0,0,1,116,1
1,31,0,0,6,0,146,1
1,27,1,2,6,1,363,0
1,25,0,0,0,1,23,0
1,56,0,0,3,1,35,0
0,29,0,0,1,1,35,0
0,30,0,0,3,0,363,1
1,21,0,0,0,0,33,0
1,22,0,0,1,0,49,1
0,28,0,0,0,1,35,0
1,35,0,0,2,0,299,0
1,23,0,0,0,0,151,0
1,48,0,0,4,0,363,0
1,22,0,1,4,1,35,1
1,37,0,0,2,0,363,0
1,33,0,0,0,0,10,0
1,23,0,0,5,0,132,1
1,22,0,0,0,1,35,1
1,24,0,0,0,0,236,0
1,44,0,0,2,1,363,0
0,26,0,0,0,1,122,0
1,29,0,0,2,0,363,0
1,30,0,0,1,1,117,0
1,23,0,0,1,0,56,1
0,28,0,0,0,0,51,1
1,20,0,0,0,0,158,0
0,24,0,2,7,1,17,0
1,37,0,0,6,0,146,1
0,21,0,0,1,0,158,0
1,27,0,0,8,0,143,1
1,26,0,0,2,0,150,1
1,42,0,0,0,1,35,0
1,23,0,0,8,0,158,1
0,55,0,0,0,1,35,0
1,24,0,0,1,0,363,1
1,23,0,0,0,1,35,0
0,64,0,0,0,0,308,0
0,39,0,0,0,0,154,1
1,30,0,0,0,1,88,0
0,22,0,0,1,1,35,0
1,20,0,0,2,0,363,1
1,21,0,0,0,0,158,1
1,24,0,0,0,0,217,0
1,30,0,0,3,1,35,0
1,51,0,0,12,0,267,1
1,21,1,0,1,0,363,1
1,31,0,0,1,0,227,0
1,23,0,0,2,1,329,1
1,32,0,0,4,0,56,1
1,28,0,0,11,0,191,1
1,24,0,0,0,0,56,0
0,19,0,0,1,0,363,1
1,29,0,0,3,0,363,1
1,41,0,0,6,0,158,1
1,28,0,0,4,1,35,1
1,29,0,0,6,0,353,1
1,49,0,0,0,0,197,0
1,42,0,0,0,1,35,0
1,38,0,0,4,1,35,0
1,22,0,0,3,0,52,1
1,46,0,0,0,1,35,1
1,38,0,0,0,0,79,1
1,36,0,0,0,0,266,0
1,22,0,0,6,0,74,1
1,29,0,0,11,1,201,0
1,39,0,0,2,1,117,0
1,47,0,0,0,1,35,0
1,26,0,0,7,0,158,1
0,21,0,0,0,0,51,1
1,63,0,0,2,1,355,0
1,27,0,0,2,0,267,1
1,55,0,0,27,1,35,0
1,26,0,0,0,0,161,1
1,37,0,0,1,1,35,0
1,34,0,0,0,0,158,0
1,25,1,1,2,0,260,1
1,32,0,0,8,0,353,0
0,25,0,0,5,0,2,1
0,33,0,0,2,0,154,1
1,26,0,0,2,0,158,1
1,29,0,0,2,1,204,0
1,28,0,0,6,1,363,1
1,53,0,0,20,0,363,0
1,27,0,0,0,0,50,0
1,48,0,0,0,0,267,0
1,25,0,0,1,1,35,1
1,67,0,0,0,0,79,0
1,29,0,0,2,1,3,0
0,53,0,0,3,0,158,0
1,49,0,0,0,0,267,0
0,44,0,0,0,1,117,0
1,26,1,0,10,0,287,1
1,46,0,0,0,1,35,0
1,30,0,0,1,0,267,1
0,48,0,0,0,0,320,1
1,77,0,0,1,1,116,1
1,21,0,2,2,0,158,1
1,54,0,0,4,0,301,1
1,54,0,0,3,0,185,0
1,26,0,0,15,0,363,0
1,23,0,1,8,0,55,1
1,39,0,0,2,0,363,0
1,29,0,0,1,1,35,1
1,30,1,0,9,1,358,1
1,41,0,0,6,0,211,0
1,32,0,0,1,1,35,0
1,48,0,0,12,1,363,0
1,52,0,0,0,1,35,1
1,31,0,1,3,0,158,1
1,22,0,0,1,0,251,1
0,46,0,0,0,1,87,0
1,29,0,0,7,0,226,1
0,22,0,0,0,0,158,0
1,39,0,0,8,0,176,0
1,35,0,0,9,0,266,0
1,26,0,0,1,1,35,0
1,27,0,0,1,0,73,0
1,27,0,0,5,0,363,1
0,34,0,0,10,0,267,1
0,32,0,0,0,1,35,1
1,25,0,0,5,0,363,1
1,22,0,0,2,1,35,1
1,52,0,0,7,0,267,1
1,21,0,0,2,0,320,1
1,28,0,1,11,0,49,1
1,23,0,1,4,1,35,1
1,31,0,0,1,1,35,0
1,34,0,0,1,1,35,0
1,32,0,0,0,1,266,0
0,50,0,0,0,1,117,1
1,27,0,0,1,1,56,0
0,26,0,1,4,0,363,0
1,27,1,0,4,0,10,1
1,29,0,0,0,0,11,1
1,58,0,0,0,1,87,0
1,27,2,0,14,0,132,1
1,28,0,0,5,0,118,1
1,24,0,5,15,0,105,1
1,50,0,0,0,1,84,0
0,30,0,0,15,0,267,1
1,43,0,0,0,0,158,1
1,24,0,0,0,0,363,1
1,34,0,0,10,0,11,0
1,26,0,0,2,0,247,0
1,31,0,0,0,0,260,0
1,23,0,0,1,0,158,1
1,39,0,0,0,0,169,0
1,50,0,0,4,0,118,1
0,22,0,0,0,1,35,0
0,25,0,0,0,1,35,0
0,21,0,1,2,0,74,0
1,20,0,0,1,0,266,0
1,54,0,0,12,1,35,1
0,27,0,0,2,0,147,1
1,45,0,0,5,0,273,1
1,34,3,1,13,0,363,1
0,55,0,0,0,0,42,0
1,24,0,0,0,1,35,0
1,20,0,0,0,0,267,1
1,37,0,0,5,1,35,1
0,34,0,0,1,1,35,0
0,41,0,0,2,0,11,1
1,21,0,0,1,0,363,1
1,22,0,0,3,0,56,1
1,24,0,0,0,0,158,0
1,42,0,0,8,0,3,0
0,23,0,0,0,1,35,1
1,20,0,0,0,1,35,0
0,44,0,0,0,0,158,1
1,20,0,0,0,1,23,0
1,27,0,0,5,1,116,0
1,20,0,0,0,1,35,1
1,20,0,0,0,0,266,0
1,28,0,0,1,0,223,1
1,29,0,0,9,0,363,1
1,21,0,0,0,0,141,1
0,24,0,0,2,0,158,1
0,24,0,0,0,0,287,0
1,23,0,1,3,0,256,1
1,27,0,0,0,0,158,0
1,24,0,0,0,0,206,0
1,31,0,1,6,1,35,1
1,22,0,0,0,0,94,1
1,54,0,0,0,0,41,0
0,35,0,0,7,0,363,1
0,53,0,0,0,0,94,0
1,26,0,0,9,1,204,1
1,48,0,0,7,1,316,1
0,56,0,0,2,1,117,1
1,25,0,0,6,0,208,1
0,49,0,0,0,0,287,0
1,34,0,0,0,1,316,1
1,21,0,0,0,1,35,1
1,23,0,0,0,0,335,1
1,57,0,0,0,0,363,0
1,25,0,0,5,0,275,1
0,42,0,0,1,0,146,0
1,51,0,0,1,0,267,0
1,53,0,0,13,1,363,0
0,43,0,0,6,0,158,0
1,34,0,0,0,0,62,0
0,27,0,0,2,0,158,1
1,51,0,0,0,1,201,0
1,26,0,0,1,1,201,0
1,47,0,0,5,0,267,0
1,22,0,0,0,0,158,0
0,36,0,0,0,0,267,0
1,41,0,0,4,0,259,1
1,25,0,3,6,1,358,0
1,33,0,0,0,1,35,0
0,44,0,0,3,0,223,1
1,46,0,0,0,0,11,1
0,28,0,0,1,0,154,0
1,28,1,0,5,0,363,1
1,66,0,0,5,0,267,1
1,20,0,0,0,1,239,0
1,27,0,0,2,0,118,0
1,25,0,0,3,0,17,1
0,39,0,0,1,0,363,0
0,41,0,0,7,0,266,1
1,26,0,0,0,0,73,0
1,25,0,0,2,1,201,1
1,22,0,0,2,0,155,1
1,25,0,0,7,0,49,1
0,20,0,0,0,1,35,1
1,56,0,0,5,1,363,0
1,25,0,0,5,0,206,1
0,48,0,0,1,0,240,0
1,21,0,0,1,0,56,0
1,31,0,0,2,1,35,1
1,35,0,0,0,1,121,0
1,34,0,0,2,0,62,1
1,32,0,0,0,0,17,0
0,31,0,0,1,0,142,1
1,31,0,0,11,1,35,1
1,28,0,0,3,1,204,1
0,27,0,1,10,0,363,1
1,24,0,0,0,0,105,1
1,49,0,0,0,0,146,0
0,40,0,0,0,0,267,0
1,22,0,0,4,1,116,0
1,28,0,0,5,0,363,1
1,24,0,0,2,0,271,1
1,49,0,0,1,1,35,0
1,33,0,0,0,1,239,1
1,44,0,0,0,0,49,1
1,41,0,0,12,0,251,1
1,46,0,0,0,0,185,0
1,57,0,0,2,1,363,0
1,32,0,0,0,0,266,0
1,36,0,0,1,1,35,0
1,30,0,0,1,1,35,0
1,28,0,0,0,1,183,0
1,31,0,0,3,1,35,1
1,29,1,0,8,0,267,1
1,21,0,0,1,1,56,0
1,23,1,0,5,0,247,1
1,25,0,0,4,0,251,0
0,49,0,0,25,0,147,1
0,25,0,0,1,1,35,1
1,35,0,0,9,0,320,0
1,32,0,0,0,1,201,0
0,23,0,0,0,1,112,0
1,23,1,1,4,0,56,0
0,26,0,0,0,1,202,0
1,31,0,0,9,0,267,1
1,22,0,0,0,1,35,1
0,20,0,0,0,0,223,1
1,24,0,0,1,0,206,0
1,37,0,0,0,1,316,0
1,29,0,0,0,0,260,0
1,29,0,0,9,0,108,1
1,49,0,0,3,0,2,0
1,31,0,0,2,0,363,0
1,59,0,0,0,1,35,0
1,39,0,0,2,1,288,1
1,23,0,0,1,0,247,0
1,27,0,0,3,0,363,1
1,22,0,0,1,0,353,0
1,21,0,0,0,0,49,1
1,36,0,0,0,0,14,0
1,30,0,0,10,0,363,1
1,31,0,0,3,1,117,0
1,26,0,0,0,0,10,0
1,24,0,0,0,1,35,0
1,27,1,2,11,0,105,0
1,28,0,0,4,0,363,0
1,54,0,0,3,0,158,1
1,57,0,0,0,1,35,0
1,30,0,0,2,0,56,0
0,31,0,0,4,0,5,0
1,29,0,0,0,0,267,0
1,22,0,0,0,1,35,0
1,35,0,0,0,1,35,1
1,29,0,0,2,0,287,1
1,30,0,1,14,0,118,0
1,27,0,0,2,0,320,1
0,63,0,0,0,1,35,0
1,27,0,0,6,0,267,1
1,36,0,0,0,0,267,1
1,21,0,0,0,0,62,0
1,23,0,0,1,0,158,0
1,40,0,0,1,0,363,0
1,30,0,0,3,1,35,1
1,41,0,0,1,1,35,0
1,56,0,0,0,1,117,0
1,23,0,0,1,0,268,1
1,61,0,0,14,1,219,0
1,20,0,0,0,0,206,1
1,49,0,0,2,0,148,1
1,31,2,0,6,0,142,0
1,50,0,0,7,0,363,1
0,31,0,0,3,1,35,1
1,32,1,0,4,0,211,0
1,44,0,0,0,0,142,1
1,62,0,0,0,1,87,0
1,43,0,0,3,0,146,1
0,24,0,0,1,1,35,1
1,41,0,0,13,0,255,1
1,23,0,0,0,1,35,0
1,67,0,0,0,1,35,0
1,20,0,0,0,0,323,1
1,29,1,0,3,1,35,1
0,34,0,0,0,0,267,1
1,29,0,0,0,0,143,0
1,46,0,0,4,0,363,0
1,31,0,0,9,1,35,1
1,24,0,0,1,1,35,0
1,28,0,0,1,0,363,1
0,25,0,0,0,1,35,1
0,24,0,0,0,1,35,0
1,36,0,0,1,0,158,0
1,25,0,0,2,1,337,0
1,29,0,0,0,0,141,0
0,26,0,0,1,0,2,0
1,23,1,0,3,0,206,1
1,32,0,0,4,0,118,1
0,26,0,0,0,0,10,0
1,35,0,0,0,1,117,1
1,23,0,0,0,1,242,1
0,46,0,0,0,1,88,0
1,41,0,0,0,0,5,0
1,22,0,0,0,1,239,1
1,27,0,0,7,1,292,1
0,24,0,0,1,0,297,1
1,27,0,0,10,0,118,1
1,22,0,0,1,1,35,0
1,26,0,1,3,1,363,1
1,26,0,0,7,1,316,0
1,29,0,0,3,0,267,1
0,42,3,0,17,0,267,1
1,30,0,0,0,1,35,0
1,34,0,0,1,0,56,0
1,23,0,0,3,1,35,0
0,47,0,0,0,1,35,0
1,55,0,0,2,1,363,0
1,43,0,0,2,0,267,0
1,45,0,0,38,0,143,1
0,61,0,0,15,0,147,0
1,49,0,0,0,0,158,0
1,49,0,0,1,1,35,0
1,42,0,0,1,0,252,0
1,24,0,0,1,1,35,0
1,51,0,0,0,0,266,0
1,26,0,0,2,0,51,1
1,28,0,0,2,0,319,1
1,49,0,0,2,0,191,0
1,56,0,0,1,0,270,0
1,53,0,0,8,1,355,0
1,41,0,0,3,1,117,0
1,45,0,0,6,0,251,0
0,21,0,0,0,0,51,0
1,27,0,0,2,1,35,1
1,21,0,0,0,0,46,0
1,31,0,0,0,0,275,0
1,30,2,0,8,0,363,0
1,23,0,0,0,0,236,0
1,52,0,0,1,0,267,0
1,48,0,0,11,1,288,1
0,51,0,0,3,1,320,0
1,30,0,0,1,1,363,1
0,29,0,0,5,0,363,1
0,44,0,0,0,0,320,0
1,34,0,0,12,0,174,1
1,28,1,2,5,0,5,1
1,28,0,0,9,0,363,1
0,34,0,0,0,0,154,0
1,23,0,2,3,1,125,1
1,71,0,0,3,1,117,0
1,45,0,0,2,1,88,0
1,29,0,0,0,1,117,0
1,52,0,0,17,0,267,1
1,21,0,0,0,1,35,0
1,29,0,0,2,1,151,0
1,54,0,0,0,1,117,0
1,27,0,0,0,0,267,1
1,29,0,0,1,1,35,0
0,23,0,0,2,1,363,1
0,65,0,0,1,0,10,0
1,31,0,3,15,0,79,1
1,31,0,0,0,0,142,0
1,21,0,0,0,0,14,0
1,27,0,2,17,0,118,1
1,33,0,0,1,0,11,0
1,25,0,1,3,0,206,0
1,39,0,0,1,0,253,0
1,29,0,0,8,1,239,1
1,27,0,0,15,0,41,1
0,42,0,0,0,0,64,0
1,21,0,0,0,0,320,0
1,27,0,0,5,1,316,1
1,36,0,0,2,1,35,1
0,24,0,0,0,0,353,1
0,67,0,0,0,1,88,0
1,39,0,0,3,0,363,1
0,25,0,0,1,0,363,0
1,40,0,0,8,0,275,1
1,37,0,0,4,1,35,1
0,42,0,0,8,0,363,1
1,26,0,0,8,0,236,1
1,23,0,0,1,1,343,0
0,31,0,0,1,1,35,1
1,26,0,0,4,0,101,1
1,51,0,0,2,1,355,1
1,67,0,0,0,1,35,0
1,27,0,0,10,0,118,0
0,26,0,0,1,1,35,0
1,55,0,0,3,1,363,1
1,28,0,0,0,1,117,0
0,51,0,0,0,1,343,0
1,28,0,0,13,0,363,1
1,22,0,0,0,0,120,1
1,26,0,0,2,0,206,1
0,27,0,1,1,0,353,0
1,32,0,0,5,1,363,0
1,36,0,0,11,0,267,1
1,27,0,0,4,1,35,0
1,41,0,0,1,0,5,1
1,24,0,3,12,1,35,0
1,61,0,0,11,0,267,0
0,29,0,0,3,0,363,0
1,34,0,0,11,0,118,0
1,45,0,0,0,0,259,0
1,21,0,2,3,0,212,1
1,28,0,0,20,0,118,1
1,31,0,0,6,0,363,0
1,59,0,0,0,1,355,1
1,40,0,0,8,1,35,1
0,22,0,0,1,1,357,0
1,21,0,1,1,1,56,1
1,25,0,0,2,0,267,1
0,25,0,0,1,0,5,0
1,47,0,0,3,1,121,1
1,21,0,0,5,1,35,1
1,29,0,0,1,0,363,1
1,40,0,0,4,0,158,1
1,39,0,0,0,1,35,0
0,30,0,0,0,1,35,1
1,25,0,0,0,1,113,0
0,21,0,0,0,1,35,1
1,25,0,0,0,1,35,1
1,27,0,0,5,1,239,1
1,45,0,0,4,1,363,1
1,32,0,0,4,0,363,1
1,22,0,0,0,1,35,1
0,44,0,0,6,0,267,0
1,23,0,0,0,0,339,0
1,46,0,0,0,0,9,0
1,33,0,0,2,0,275,0
0,40,0,0,3,0,267,1
1,54,0,0,7,0,266,0
1,21,0,0,0,1,35,0
1,43,0,0,6,1,23,1
1,22,0,0,0,1,288,0
1,31,0,0,0,0,118,0
1,32,0,0,6,0,267,1
1,21,0,0,1,1,35,0
1,23,0,0,0,1,35,0
1,33,0,0,3,1,287,1
1,64,0,0,0,1,35,0
1,20,0,0,0,0,56,0
1,26,0,0,1,1,35,0
1,30,0,1,18,0,49,1
1,23,0,0,10,0,363,1
1,60,0,0,13,0,147,1
1,46,0,0,2,0,363,1
1,56,0,0,0,1,117,1
0,45,0,0,0,0,158,0
1,26,0,0,4,0,150,1
0,47,0,0,4,1,35,0
0,29,0,1,7,0,11,1
1,32,2,1,9,0,236,0
1,29,0,0,10,0,142,1
1,22,0,0,1,0,294,1
0,28,0,0,1,0,41,0
1,36,0,0,0,0,339,0
1,24,0,0,0,0,287,0
1,33,2,0,9,1,23,1
1,46,0,0,2,1,363,0
1,31,0,0,9,1,35,1
1,49,0,0,3,0,267,1
1,24,0,0,0,0,212,1
1,57,0,0,28,0,267,1
1,36,1,2,14,0,267,1
1,43,0,1,23,0,107,0
1,42,0,0,0,1,239,0
1,32,0,0,4,0,101,1
1,26,0,0,1,0,363,0
1,74,0,0,0,1,182,0
1,24,0,0,3,0,247,1
1,33,0,0,2,1,116,0
1,22,0,0,1,1,35,1
1,50,0,0,4,1,113,0
0,28,0,0,7,0,363,1
0,35,0,0,5,0,5,1
1,33,0,0,0,0,130,1
0,36,0,0,1,1,35,0
1,28,0,0,2,0,363,1
1,63,0,0,1,0,363,0
0,69,0,0,5,0,364,0
1,41,1,0,18,0,363,1
1,44,0,0,1,1,35,0
0,29,0,0,0,0,292,0
0,52,0,0,0,1,35,0
1,23,0,0,1,0,267,1
1,26,0,0,0,0,320,0
1,24,0,0,0,1,355,1
1,45,0,0,4,1,117,0
1,24,0,0,4,0,56,1
1,47,0,0,0,1,35,0
1,26,0,0,0,0,351,0
1,36,0,0,9,0,267,1
1,33,0,0,2,1,88,1
1,52,0,0,1,1,35,0
1,51,0,0,0,0,363,0
1,47,0,0,7,0,2,1
1,38,0,0,1,1,284,1
1,67,0,0,1,0,158,0
1,47,0,0,1,0,41,0
1,66,0,0,0,1,35,0
1,39,0,0,0,0,154,0
0,49,0,0,2,1,355,0
0,45,0,0,9,1,35,0
0,46,0,0,7,0,320,1
1,29,0,0,15,0,118,1
1,28,0,0,2,1,239,1
0,22,0,0,0,0,158,1
1,20,1,0,1,0,363,1
1,34,0,0,5,0,363,0
1,22,0,1,8,0,56,1
1,25,0,0,3,1,116,1
1,34,0,0,1,0,363,0
1,34,0,0,1,0,267,0
1,54,0,0,10,0,267,1
0,36,0,0,5,0,363,1
1,30,1,0,8,0,267,1
0,23,0,0,1,0,49,1
1,40,0,0,0,0,142,0
0,27,0,0,0,1,35,1
1,25,0,0,3,0,118,1
1,47,0,0,14,1,35,0
0,27,0,0,3,0,158,1
1,38,2,3,16,1,35,1
1,27,0,0,0,1,35,1
1,30,0,0,4,0,259,1
1,33,0,0,4,1,122,1
0,29,0,0,2,0,287,1
1,56,0,0,31,0,267,1
1,26,0,0,0,0,47,0
0,28,0,0,5,0,209,0
1,43,0,0,5,1,363,0
1,29,0,0,2,0,266,1
1,22,0,0,1,0,154,1
1,74,0,0,2,0,363,0
1,47,0,0,4,0,267,1
0,42,0,0,4,0,36,1
0,43,0,0,0,1,117,0
0,28,0,0,6,1,343,1
0,24,0,0,0,0,70,0
1,56,0,0,0,1,35,0
1,49,0,0,0,0,158,0
0,24,0,0,1,0,54,0
1,30,0,0,3,0,287,1
1,28,0,0,11,0,363,0
0,39,0,0,1,0,363,1
0,26,0,0,4,0,141,1
1,56,0,0,4,0,230,0
1,58,0,0,8,1,75,0
1,33,0,0,3,0,62,0
0,31,0,0,9,0,158,1
1,25,4,0,5,1,288,0
1,25,0,0,7,1,332,1
1,20,0,0,1,0,56,1
0,30,0,0,3,0,118,0
1,29,0,0,14,0,154,1
1,21,0,0,0,0,215,1
1,44,0,0,11,0,363,1
1,30,0,0,2,0,363,0
1,35,0,0,12,1,35,1
1,34,0,0,4,0,206,0
1,26,0,0,2,1,343,0
