sex,age,juv_fel_count,juv_misd_count,priors_count,c_charge_degree,c_charge_desc,race,two_year_recid
0,28,0,0,7,0,363,1,1
1,47,0,0,2,1,35,1,0
1,61,0,0,12,0,143,0,0
0,43,0,0,0,1,35,1,0
1,31,0,0,0,1,11,0,0
1,29,0,0,7,0,363,0,0
1,25,0,0,0,1,35,1,0
1,24,0,0,0,0,251,1,0
1,58,0,0,21,1,363,0,1
0,23,0,0,0,1,35,0,0
1,33,0,0,4,0,267,0,0
1,42,0,0,2,0,267,0,0
1,32,0,0,7,0,154,0,1
1,68,0,0,0,1,112,1,0
1,25,0,0,2,1,117,1,1
0,38,0,0,5,0,363,1,1
0,29,0,0,5,0,363,0,1
1,21,0,0,0,0,158,0,0
1,22,0,0,0,0,246,0,0
1,24,1,2,3,1,35,1,0
1,24,0,0,1,0,55,0,1
1,39,6,1,17,0,267,1,1
1,32,0,0,0,0,267,0,1
1,25,0,0,5,0,206,0,1
1,24,0,0,0,0,250,0,0
1,29,0,0,7,0,226,0,1
1,31,0,0,0,0,56,1,1
1,23,0,0,0,0,154,0,0
1,39,0,0,2,1,35,1,0
1,41,0,0,0,1,35,0,0
1,31,0,3,25,1,288,0,1
1,45,0,0,1,0,363,0,0
0,36,0,0,0,0,5,0,0
1,27,0,0,10,0,363,0,1
0,47,0,0,1,0,363,1,1
1,29,0,0,0,0,118,0,1
1,29,0,0,0,0,154,0,0
1,24,0,0,4,0,154,0,1
1,40,0,0,2,0,146,0,0
0,41,0,0,1,1,35,1,0
1,31,0,1,4,0,363,1,1
1,50,0,0,0,1,117,1,0
1,48,0,0,0,1,35,1,0
1,35,0,0,0,0,267,1,1
0,24,0,0,3,0,158,0,1
1,27,0,0,3,0,267,0,1
1,49,0,0,1,1,35,0,0
1,30,0,0,0,1,85,1,0
0,35,0,0,7,0,118,0,1
1,28,0,0,1,1,35,1,0
1,24,0,0,0,0,247,0,1
1,32,0,0,4,0,101,1,1
1,20,0,0,0,0,155,1,1
0,24,0,0,2,0,48,0,1
1,37,0,0,0,0,158,1,1
1,24,0,0,2,0,266,1,0
0,36,0,0,5,0,41,0,1
0,43,0,0,0,1,154,1,0
1,21,0,0,1,1,56,0,0
1,33,0,0,1,0,363,1,0
0,33,0,0,1,1,35,0,0
1,23,0,0,3,1,204,1,1
1,46,0,0,5,0,3,0,1
1,42,0,0,0,1,239,0,0
1,31,0,0,0,0,275,1,0
1,30,0,0,1,0,158,1,1
0,41,0,0,2,1,41,0,0
1,29,0,0,1,0,363,0,1
1,63,0,0,3,1,334,0,0
1,58,0,0,1,0,138,1,0
1,24,0,2,8,0,363,0,1
0,26,0,0,0,1,35,0,0
1,52,0,0,4,1,35,1,0
0,25,0,0,1,0,5,0,0
1,45,0,0,2,0,267,1,0
1,26,0,0,1,1,35,0,0
1,62,0,0,0,1,87,1,0
1,43,0,0,0,1,35,0,0
1,23,0,0,0,0,320,0,0
1,26,0,0,2,0,118,0,0
1,68,0,0,4,1,35,1,0
1,21,0,0,0,0,158,0,1
1,46,0,0,2,0,310,1,0
1,41,0,0,19,0,98,0,1
1,40,0,0,8,1,23,0,1
0,39,0,2,22,0,267,0,1
0,34,0,0,0,0,154,1,0
1,29,0,0,1,1,116,1,0
1,37,0,0,4,1,35,1,1
1,21,0,0,0,0,158,0,1
1,56,0,0,3,1,35,1,0
0,54,0,0,2,0,363,1,0
1,24,1,0,9,1,363,0,1
1,29,0,0,0,1,35,0,1
1,30,0,0,4,0,118,0,0
1,29,1,0,8,0,267,0,1
1,26,0,3,8,0,293,1,1
1,23,0,0,0,0,10,1,1
0,45,0,0,1,0,146,1,0
1,60,0,0,0,0,158,0,0
1,26,0,0,4,0,154,0,1
1,29,0,0,11,0,118,0,1
1,21,0,0,2,0,267,0,1
1,34,0,0,2,0,266,0,0
1,23,0,0,1,1,35,0,0
1,53,0,0,3,0,363,1,1
0,24,0,0,1,0,297,0,1
0,23,0,0,3,0,154,0,1
1,43,0,0,2,0,363,0,0
0,21,0,0,0,0,294,0,1
1,31,0,0,9,0,17,0,1
1,57,0,0,1,0,13,1,0
1,25,0,0,4,0,132,1,0
0,30,0,0,3,0,363,1,1
1,26,0,0,2,0,158,0,1
1,40,0,0,8,0,275,1,1
0,36,0,0,2,0,5,1,0
1,29,0,0,1,0,132,0,0
1,22,0,0,1,0,49,0,1
1,51,1,0,19,0,147,0,0
0,32,0,0,2,0,267,1,1
1,47,0,0,3,1,35,1,1
0,32,0,0,3,0,290,0,1
1,27,0,0,0,0,49,1,0
0,57,0,0,4,0,363,1,0
1,22,0,0,0,0,267,0,1
1,32,0,0,0,1,116,1,0
1,27,0,0,12,0,156,0,1
1,33,0,0,2,1,116,0,0
0,40,0,0,0,0,267,1,0
1,24,0,0,0,0,227,0,0
1,32,0,0,0,1,266,0,0
1,21,0,0,0,1,35,0,0
1,54,0,0,4,0,267,0,1
1,35,0,0,0,1,35,0,1
0,33,0,0,1,1,239,1,0
1,29,0,0,0,1,35,0,0
1,25,0,3,15,0,236,0,1
1,26,0,0,9,1,239,1,1
0,22,0,1,3,1,205,0,0
0,62,0,0,0,1,182,1,0
1,62,0,0,3,1,35,1,0
1,22,0,0,2,0,73,0,1
0,29,0,0,9,1,205,0,1
0,19,0,0,0,1,122,0,1
1,51,0,0,2,0,143,0,0
1,54,0,0,0,0,41,1,0
1,25,0,0,1,0,140,0,0
1,27,0,0,0,1,64,0,1
1,33,0,0,1,0,11,1,0
1,22,0,0,2,0,155,0,1
1,41,0,0,0,1,117,1,0
1,28,0,0,1,0,267,0,1
1,45,0,0,0,1,117,0,0
1,28,0,0,1,1,35,0,1
0,23,0,0,1,0,363,0,0
0,48,0,0,0,0,10,0,0
1,38,0,0,2,0,267,0,1
1,41,0,0,19,0,363,0,0
0,21,0,0,0,1,35,0,0
1,23,0,0,0,0,174,0,0
1,24,0,0,3,0,158,1,1
0,50,0,0,1,0,363,0,0
1,52,0,0,1,0,320,0,0
0,34,0,0,0,0,212,0,0
1,33,0,0,0,0,49,0,0
1,23,0,1,1,1,35,1,0
1,28,0,0,0,0,146,0,0
0,19,0,0,1,0,56,0,1
1,22,0,0,0,0,251,1,0
1,23,0,0,1,0,268,0,1
0,57,0,0,0,1,112,1,0
1,36,1,0,26,0,211,0,1
1,28,0,1,18,0,267,0,1
0,27,0,0,3,0,292,0,0
1,27,0,0,2,1,239,0,0
1,29,0,0,0,0,230,0,0
1,28,0,8,12,0,267,0,1
1,19,1,0,1,0,363,0,1
1,21,0,0,0,0,158,0,1
0,23,0,0,1,0,363,0,0
0,28,0,0,0,1,35,0,0
1,29,0,0,3,0,363,0,1
1,26,0,1,5,0,287,0,0
1,47,0,0,13,1,35,1,1
0,38,0,0,3,0,363,1,0
0,28,0,0,0,0,5,0,0
1,24,0,0,0,1,239,0,0
1,26,0,0,1,0,363,0,0
1,20,0,0,1,0,56,0,1
0,35,0,0,0,0,287,1,1
1,24,0,0,6,0,287,0,1
1,31,0,0,3,0,51,0,1
1,27,0,0,4,0,158,0,1
1,31,0,0,3,1,117,1,0
1,44,0,0,1,0,339,0,0
1,29,0,0,6,0,363,0,1
0,23,0,0,2,0,363,0,1
1,27,0,0,3,1,35,0,1
1,32,0,0,3,0,143,1,0
1,57,0,0,2,0,178,1,0
0,39,0,0,0,1,182,1,1
1,45,0,0,2,1,60,0,0
1,36,0,0,2,0,363,0,1
0,22,0,0,0,1,35,0,0
1,28,0,0,5,0,363,1,1
1,27,0,0,0,1,35,1,0
1,25,0,0,0,0,158,1,0
1,47,0,0,19,0,267,0,1
1,33,0,0,3,0,267,0,1
0,29,0,0,0,1,35,1,0
1,27,0,0,0,1,35,1,0
0,23,0,0,0,1,35,0,0
1,49,0,0,0,0,267,1,0
0,21,0,0,0,0,105,0,1
1,23,0,0,6,0,251,1,1
1,25,0,0,2,0,158,1,0
1,40,0,0,15,0,206,0,1
0,24,0,0,0,1,35,1,1
1,38,1,0,10,0,55,1,1
0,70,0,0,1,0,363,0,0
1,31,0,0,0,0,267,0,1
1,51,0,0,2,1,355,1,1
1,36,0,0,0,0,339,1,0
0,35,0,1,3,0,5,1,0
0,56,0,0,3,0,346,1,0
1,35,0,0,2,1,358,1,1
0,40,0,0,4,0,267,1,0
0,52,0,0,0,0,49,0,0
1,21,0,0,0,0,363,1,0
1,55,0,0,0,1,35,0,1
1,26,0,0,2,0,150,0,1
1,52,0,0,16,0,270,1,1
1,31,3,0,6,0,287,0,1
1,24,0,0,0,0,267,1,0
1,21,0,0,0,0,236,1,1
1,32,0,0,0,0,42,0,0
1,46,0,0,1,1,357,1,0
1,27,0,1,4,1,35,1,1
1,60,0,0,13,0,259,0,0
1,44,0,0,5,0,363,1,0
0,65,0,0,1,1,182,1,1
1,21,0,2,2,0,272,1,1
1,28,0,2,21,0,118,0,0
1,59,0,0,0,1,35,1,0
1,30,0,0,5,0,105,0,1
1,38,0,0,2,1,35,1,0
1,22,0,0,0,0,27,0,0
1,22,0,0,0,0,101,1,0
1,23,0,0,0,1,35,0,1
1,49,0,0,1,1,143,1,0
0,55,0,0,0,0,42,1,0
0,29,0,0,0,1,35,1,0
1,50,0,0,3,1,284,1,1
1,26,0,0,7,0,211,0,0
1,46,0,0,14,0,118,1,1
0,37,0,0,0,1,35,1,0
1,56,0,0,2,1,35,1,0
1,24,0,0,2,0,49,1,1
1,32,0,0,0,1,35,0,0
0,42,0,0,16,0,287,0,0
1,34,0,0,2,0,363,0,0
1,22,0,0,0,0,158,0,0
1,44,0,0,0,1,35,1,0
0,22,0,0,0,0,158,0,0
1,29,0,0,0,1,287,0,0
1,59,0,0,8,0,267,0,0
1,26,0,0,2,0,158,1,1
1,36,0,0,0,0,142,1,0
1,25,0,0,7,0,46,1,1
1,21,0,2,2,0,158,0,1
1,29,0,0,1,1,35,0,1
0,52,0,0,3,1,117,1,0
1,35,0,0,0,1,35,1,0
1,70,0,0,1,1,35,1,0
0,45,0,0,1,1,35,1,0
1,39,0,0,6,0,363,1,0
1,39,0,0,7,0,17,0,1
0,41,0,0,0,1,35,1,0
1,46,0,0,4,0,354,1,0
1,24,0,1,7,1,35,0,0
1,38,0,0,2,0,5,0,1
0,27,0,0,0,1,35,0,0
1,41,0,0,3,1,35,1,1
1,26,0,0,2,1,239,0,0
1,35,0,0,1,0,363,1,0
1,27,0,0,3,0,363,0,1
1,60,0,0,0,1,205,1,1
1,34,0,0,1,0,158,1,0
1,24,0,1,8,0,136,1,1
1,44,0,0,2,1,35,1,1
0,62,0,0,1,1,117,1,1
1,19,0,2,2,0,223,0,1
1,49,0,0,2,0,191,0,0
1,66,0,0,1,0,363,1,0
0,26,0,0,0,1,239,0,0
1,56,0,0,0,0,267,1,0
1,44,0,0,1,0,267,1,0
1,20,0,0,0,0,142,1,1
1,31,0,0,1,0,118,0,0
1,22,0,0,0,0,58,0,0
0,30,0,0,11,0,74,0,1
1,30,0,0,1,0,258,1,0
0,53,0,0,5,0,346,0,0
1,20,0,0,0,0,5,0,1
1,31,0,0,6,0,363,0,0
1,39,0,0,13,0,49,0,1
1,39,0,0,0,0,267,1,0
1,27,0,0,2,0,52,1,1
1,20,2,0,2,0,158,0,1
1,32,0,0,12,0,267,0,0
1,32,0,0,13,1,239,0,1
0,39,0,0,0,1,117,1,0
1,47,0,0,1,0,158,1,0
0,23,0,0,3,0,363,0,1
0,44,0,0,1,1,117,1,0
1,36,10,0,14,0,49,0,1
1,25,0,0,4,1,35,0,1
1,32,0,0,0,0,320,0,1
1,33,0,0,7,1,358,0,1
1,27,0,0,1,0,158,0,0
1,37,0,0,4,0,118,0,0
1,59,0,0,4,1,35,0,0
0,42,0,0,0,1,35,1,0
1,23,0,0,0,0,142,0,0
1,22,0,0,0,1,201,1,0
0,21,0,0,0,0,158,0,1
0,50,0,0,3,0,267,1,1
1,71,0,0,8,0,118,0,0
1,56,0,0,1,1,35,1,0
1,41,0,0,12,0,251,0,1
1,46,0,0,3,0,136,0,1
1,26,0,0,3,0,17,0,1
1,47,0,0,23,0,229,0,1
1,26,0,0,0,1,76,1,0
1,34,0,1,15,0,267,1,0
1,49,0,0,10,0,158,0,1
1,25,0,0,4,1,239,1,0
0,33,0,0,5,0,267,0,1
0,28,0,0,6,1,343,0,1
1,53,0,0,4,0,267,1,0
1,46,0,0,7,0,154,1,1
1,34,0,0,0,0,118,0,0
1,27,0,0,6,0,363,1,1
1,43,0,0,0,0,363,1,0
1,28,0,0,4,0,42,0,1
1,61,0,0,4,1,21,0,1
1,20,0,0,1,0,62,0,1
