entity_id,race,sex,age_cat,label_value
3938,Caucasian,Male,25 - 45,0
3939,African-American,Male,25 - 45,1
3941,Caucasian,Male,25 - 45,0
3942,African-American,Male,25 - 45,1
3944,Hispanic,Male,25 - 45,1
3946,African-American,Male,25 - 45,1
3947,Other,Male,25 - 45,0
3948,African-American,Male,Less than 25,0
3950,Caucasian,Male,25 - 45,1
3952,Caucasian,Male,25 - 45,0
3958,Caucasian,Male,25 - 45,0
3960,African-American,Male,25 - 45,0
3961,Hispanic,Male,25 - 45,0
3963,Caucasian,Male,Greater than 45,0
3965,Caucasian,Male,Greater than 45,0
3966,African-American,Male,Greater than 45,1
3969,African-American,Male,Less than 25,1
3972,Caucasian,Male,25 - 45,0
3973,Caucasian,Female,Greater than 45,1
3974,African-American,Male,25 - 45,0
3975,Caucasian,Male,25 - 45,0
3976,African-American,Male,Greater than 45,1
3977,Caucasian,Male,Greater than 45,0
3979,Caucasian,Male,25 - 45,0
3980,African-American,Male,25 - 45,1
3981,African-American,Male,25 - 45,1
3982,African-American,Male,25 - 45,0
3985,Hispanic,Male,25 - 45,1
3987,Caucasian,Male,25 - 45,1
3988,African-American,Female,25 - 45,1
3989,Hispanic,Male,Greater than 45,1
3991,Hispanic,Male,25 - 45,0
3992,Hispanic,Male,25 - 45,1
3994,Hispanic,Male,25 - 45,0
3995,African-American,Male,Less than 25,1
3997,African-American,Male,25 - 45,1
3998,African-American,Male,Greater than 45,1
3999,African-American,Male,25 - 45,0
4000,African-American,Male,25 - 45,1
4001,African-American,Male,25 - 45,1
4002,African-American,Male,25 - 45,0
4003,Caucasian,Male,25 - 45,0
4004,African-American,Female,25 - 45,0
4005,Caucasian,Male,25 - 45,0
4006,Caucasian,Male,Greater than 45,0
4010,African-American,Male,Less than 25,0
4011,Caucasian,Male,25 - 45,0
4012,African-American,Male,Less than 25,0
4013,Caucasian,Male,25 - 45,1
4014,African-American,Male,25 - 45,1
4018,African-American,Male,Greater than 45,0
4020,Other,Male,25 - 45,1
4021,African-American,Male,25 - 45,0
4023,Caucasian,Female,25 - 45,0
4026,Hispanic,Female,25 - 45,1
4028,African-American,Female,25 - 45,0
4029,Hispanic,Male,25 - 45,1
4031,African-American,Male,Greater than 45,0
4032,Caucasian,Male,25 - 45,0
4033,African-American,Male,25 - 45,0
4036,African-American,Male,25 - 45,0
4037,Caucasian,Male,Less than 25,1
4038,Caucasian,Male,Greater than 45,1
4039,Hispanic,Male,25 - 45,0
4041,African-American,Male,25 - 45,0
4045,Caucasian,Female,Greater than 45,1
4048,Caucasian,Male,25 - 45,1
4049,Caucasian,Male,Less than 25,1
4052,African-American,Male,25 - 45,0
4054,African-American,Male,Less than 25,0
4059,African-American,Male,25 - 45,1
4060,African-American,Male,25 - 45,0
4061,Caucasian,Female,Greater than 45,0
4062,Caucasian,Male,25 - 45,0
4063,Caucasian,Male,25 - 45,1
4064,Caucasian,Female,25 - 45,0
4065,Caucasian,Male,Less than 25,1
4067,Caucasian,Male,25 - 45,1
4068,Caucasian,Female,Greater than 45,0
4069,Caucasian,Male,Less than 25,1
4070,African-American,Male,25 - 45,0
4072,African-American,Male,25 - 45,0
4073,Caucasian,Male,25 - 45,0
4075,African-American,Male,25 - 45,0
4076,African-American,Male,25 - 45,0
4078,Hispanic,Male,Greater than 45,1
4080,African-American,Male,Less than 25,0
4081,Caucasian,Male,25 - 45,0
4082,Caucasian,Male,Less than 25,1
4084,African-American,Male,25 - 45,0
4085,Caucasian,Male,Greater than 45,0
4086,African-American,Male,25 - 45,1
4088,African-American,Male,25 - 45,0
4099,African-American,Male,Less than 25,0
4100,Caucasian,Male,Less than 25,1
4101,African-American,Male,25 - 45,1
4104,African-American,Male,Greater than 45,1
4105,Caucasian,Male,25 - 45,1
4106,Caucasian,Male,25 - 45,1
4108,African-American,Male,25 - 45,1
4111,African-American,Male,Greater than 45,0
4112,African-American,Male,Less than 25,0
4117,Caucasian,Female,Greater than 45,0
4119,Caucasian,Male,Greater than 45,1
4120,Caucasian,Male,25 - 45,0
4121,Hispanic,Male,25 - 45,0
4122,Caucasian,Female,25 - 45,0
4125,African-American,Female,25 - 45,0
4126,African-American,Male,25 - 45,1
4127,African-American,Female,Less than 25,1
4128,African-American,Male,Less than 25,1
4130,Caucasian,Male,Greater than 45,0
4134,African-American,Male,Greater than 45,1
4135,African-American,Male,25 - 45,1
4136,African-American,Male,25 - 45,0
4137,Caucasian,Male,Less than 25,1
4139,African-American,Male,25 - 45,1
4141,African-American,Male,25 - 45,0
4143,African-American,Male,Greater than 45,0
4144,African-American,Male,Less than 25,0
4154,African-American,Male,Greater than 45,0
4157,African-American,Male,Less than 25,1
4159,Caucasian,Male,25 - 45,1
4160,Caucasian,Female,25 - 45,1
4161,African-American,Male,Greater than 45,1
4162,African-American,Male,25 - 45,1
4164,Caucasian,Female,25 - 45,0
4165,African-American,Male,Less than 25,0
4168,Caucasian,Male,Greater than 45,0
4169,Caucasian,Male,25 - 45,0
4170,Caucasian,Male,25 - 45,1
4171,African-American,Male,Less than 25,0
4178,Caucasian,Male,25 - 45,0
4179,African-American,Male,Less than 25,1
4180,Hispanic,Female,25 - 45,1
4182,Caucasian,Male,25 - 45,0
4183,Caucasian,Male,Greater than 45,0
4185,Other,Male,Less than 25,1
4186,Caucasian,Male,Greater than 45,0
4187,Caucasian,Female,25 - 45,1
4189,African-American,Male,25 - 45,1
4190,African-American,Male,25 - 45,1
4192,African-American,Male,25 - 45,1
4193,Hispanic,Male,25 - 45,0
4195,African-American,Female,25 - 45,1
4196,African-American,Female,25 - 45,0
4198,African-American,Male,25 - 45,1
4199,Caucasian,Male,Less than 25,0
4202,African-American,Male,25 - 45,1
4203,Caucasian,Male,25 - 45,0
4204,African-American,Male,25 - 45,0
4205,Caucasian,Female,25 - 45,1
4207,African-American,Male,25 - 45,1
4211,Other,Male,Greater than 45,0
4217,Caucasian,Male,25 - 45,1
4219,African-American,Male,25 - 45,0
4220,Other,Male,Less than 25,1
4223,African-American,Female,25 - 45,1
4225,African-American,Male,25 - 45,1
4226,Caucasian,Male,25 - 45,1
4227,Hispanic,Male,25 - 45,1
4228,Caucasian,Male,25 - 45,1
4229,Caucasian,Male,Less than 25,1
4230,Hispanic,Male,25 - 45,0
4232,African-American,Male,25 - 45,1
4233,African-American,Male,25 - 45,0
4235,African-American,Male,Greater than 45,1
4236,African-American,Male,25 - 45,1
4239,Hispanic,Male,25 - 45,0
4240,Hispanic,Male,Less than 25,1
4245,African-American,Male,25 - 45,0
4247,African-American,Male,25 - 45,0
4250,African-American,Female,25 - 45,0
4252,Caucasian,Male,Greater than 45,0
4254,African-American,Male,Greater than 45,0
4255,Caucasian,Male,25 - 45,0
4256,African-American,Male,25 - 45,1
4258,Caucasian,Male,25 - 45,0
4260,African-American,Male,25 - 45,0
4262,African-American,Male,25 - 45,1
4265,African-American,Male,Greater than 45,0
4267,Other,Male,Greater than 45,1
4269,African-American,Male,25 - 45,1
4270,African-American,Male,Less than 25,0
4274,African-American,Male,25 - 45,1
4276,African-American,Male,Less than 25,1
4280,Hispanic,Male,25 - 45,0
4281,African-American,Male,25 - 45,0
4282,Hispanic,Male,Less than 25,0
4284,Other,Male,Greater than 45,1
4288,Caucasian,Male,Greater than 45,0
4290,African-American,Male,25 - 45,0
4292,Other,Female,Less than 25,0
4293,Other,Male,Less than 25,1
4296,Hispanic,Male,25 - 45,0
4297,Caucasian,Male,Less than 25,1
4300,Caucasian,Male,Greater than 45,0
4303,African-American,Male,25 - 45,0
4305,Hispanic,Male,25 - 45,0
4306,African-American,Male,Less than 25,1
4307,African-American,Male,Less than 25,0
4310,Caucasian,Male,Less than 25,1
4311,African-American,Male,25 - 45,1
4314,African-American,Male,25 - 45,1
4315,African-American,Male,Greater than 45,1
4316,African-American,Male,Greater than 45,1
4317,African-American,Male,25 - 45,0
4319,Caucasian,Male,Greater than 45,0
4320,African-American,Male,25 - 45,0
4322,Hispanic,Male,25 - 45,0
4323,African-American,Male,Less than 25,1
4324,Caucasian,Male,Less than 25,0
4328,African-American,Male,Less than 25,1
4329,African-American,Male,25 - 45,0
4330,African-American,Male,25 - 45,1
4331,African-American,Male,Greater than 45,1
4333,Other,Male,25 - 45,1
4335,African-American,Male,25 - 45,0
4336,African-American,Male,Less than 25,0
4337,Caucasian,Male,25 - 45,0
4338,African-American,Male,Greater than 45,0
4339,Hispanic,Male,25 - 45,1
4340,African-American,Male,25 - 45,1
4341,Other,Male,25 - 45,1
4342,African-American,Male,Less than 25,1
4346,Caucasian,Male,Greater than 45,1
4348,African-American,Male,Less than 25,1
4353,Caucasian,Male,25 - 45,1
4356,Caucasian,Male,Less than 25,0
4357,African-American,Male,25 - 45,1
4358,Other,Female,Greater than 45,0
4360,Caucasian,Male,Greater than 45,0
4362,Other,Male,25 - 45,1
4367,African-American,Female,25 - 45,1
4368,Hispanic,Male,Less than 25,1
4370,African-American,Male,25 - 45,0
4371,Caucasian,Male,Greater than 45,0
4372,African-American,Male,Less than 25,1
4376,Other,Female,Less than 25,0
4377,African-American,Male,Less than 25,1
4378,Caucasian,Male,25 - 45,1
4381,Caucasian,Male,Greater than 45,0
4383,African-American,Male,Greater than 45,1
4384,African-American,Male,Less than 25,1
4385,African-American,Male,25 - 45,1
4387,African-American,Male,25 - 45,1
4388,Caucasian,Male,25 - 45,1
4389,Caucasian,Male,25 - 45,0
4390,Caucasian,Male,Greater than 45,0
4391,African-American,Male,25 - 45,0
4394,African-American,Male,Less than 25,0
4396,Caucasian,Male,Greater than 45,1
4397,African-American,Male,25 - 45,1
4400,Caucasian,Male,Greater than 45,0
4401,African-American,Male,25 - 45,0
4402,Hispanic,Male,25 - 45,0
4403,African-American,Male,25 - 45,0
4406,Hispanic,Male,Less than 25,0
4407,Caucasian,Male,Greater than 45,1
4408,African-American,Male,25 - 45,0
4411,Caucasian,Male,Greater than 45,0
4414,Caucasian,Male,25 - 45,0
4415,African-American,Male,Greater than 45,1
4416,Caucasian,Male,Greater than 45,0
4418,Caucasian,Male,Greater than 45,0
4419,Caucasian,Female,Less than 25,0
4421,African-American,Female,Greater than 45,1
4422,African-American,Male,25 - 45,0
4425,Other,Male,25 - 45,0
4426,Caucasian,Female,25 - 45,0
4430,Hispanic,Male,25 - 45,1
4431,Caucasian,Male,Greater than 45,1
4432,Caucasian,Male,Less than 25,0
4433,Hispanic,Female,25 - 45,0
4434,Caucasian,Male,25 - 45,1
4435,Other,Female,Greater than 45,0
4436,African-American,Male,Less than 25,1
4437,Caucasian,Male,Greater than 45,0
4438,Caucasian,Female,Greater than 45,0
4439,Caucasian,Female,Less than 25,0
4441,Caucasian,Female,Greater than 45,0
4442,Caucasian,Male,Less than 25,0
4443,Caucasian,Female,25 - 45,0
4444,Caucasian,Female,25 - 45,0
4445,African-American,Female,Less than 25,0
4447,African-American,Male,Less than 25,1
4448,African-American,Male,25 - 45,0
4450,African-American,Male,Less than 25,0
4451,Caucasian,Male,Greater than 45,0
4452,African-American,Male,25 - 45,1
4453,African-American,Male,25 - 45,1
4457,African-American,Male,25 - 45,1
4461,Caucasian,Male,Greater than 45,0
4463,Caucasian,Female,Greater than 45,1
4464,African-American,Male,25 - 45,0
4466,African-American,Female,25 - 45,1
4468,Hispanic,Male,Greater than 45,0
4469,Caucasian,Male,Greater than 45,0
4471,Caucasian,Male,25 - 45,0
4473,African-American,Male,25 - 45,1
4475,African-American,Male,25 - 45,0
4476,African-American,Male,Greater than 45,1
4478,African-American,Male,Greater than 45,0
4479,African-American,Male,25 - 45,0
4480,Caucasian,Male,25 - 45,1
4483,African-American,Male,25 - 45,1
4485,African-American,Male,Less than 25,1
4486,Caucasian,Male,Less than 25,1
4488,Hispanic,Male,Less than 25,1
4491,African-American,Male,25 - 45,1
4492,African-American,Female,Less than 25,0
4493,African-American,Male,25 - 45,0
4494,African-American,Female,Greater than 45,0
4495,African-American,Male,Less than 25,0
4496,African-American,Male,Less than 25,0
4498,Caucasian,Male,25 - 45,1
4503,African-American,Male,25 - 45,1
4505,Caucasian,Male,Less than 25,0
4508,African-American,Female,25 - 45,0
4509,African-American,Male,Less than 25,1
4510,Caucasian,Male,Greater than 45,0
4511,African-American,Male,Greater than 45,0
4512,African-American,Male,Less than 25,1
4513,Other,Male,Less than 25,1
4514,African-American,Male,Greater than 45,0
4516,Caucasian,Male,Greater than 45,1
4517,African-American,Female,Less than 25,0
4518,African-American,Male,Less than 25,1
4520,African-American,Female,25 - 45,1
4521,Caucasian,Female,25 - 45,0
4524,Caucasian,Male,Less than 25,0
4525,Hispanic,Male,25 - 45,1
4526,Caucasian,Male,25 - 45,1
4527,Other,Male,25 - 45,0
4530,Other,Male,25 - 45,0
4533,Caucasian,Male,Less than 25,1
4534,African-American,Female,25 - 45,0
4536,Caucasian,Female,25 - 45,0
4537,African-American,Male,25 - 45,0
4541,Caucasian,Male,25 - 45,0
4544,African-American,Male,25 - 45,1
4546,African-American,Male,25 - 45,1
4550,African-American,Male,25 - 45,1
4553,Hispanic,Male,25 - 45,0
4556,African-American,Female,25 - 45,0
4558,Caucasian,Male,25 - 45,0
4560,Hispanic,Male,25 - 45,0
4562,African-American,Male,25 - 45,0
4563,African-American,Female,25 - 45,1
4566,African-American,Female,25 - 45,0
4567,African-American,Female,Greater than 45,0
4568,Caucasian,Male,Less than 25,1
4574,Caucasian,Male,25 - 45,1
4579,African-American,Male,Greater than 45,1
4580,African-American,Male,25 - 45,1
4582,African-American,Female,Greater than 45,0
4584,Caucasian,Male,Greater than 45,0
4587,Caucasian,Male,25 - 45,1
4588,African-American,Male,Less than 25,1
4590,Hispanic,Male,25 - 45,1
4591,Caucasian,Male,25 - 45,0
4592,African-American,Male,Less than 25,1
4593,Asian,Male,25 - 45,0
4595,African-American,Male,25 - 45,1
4596,African-American,Male,Greater than 45,1
4598,African-American,Male,25 - 45,0
4599,African-American,Male,Greater than 45,1
4603,African-American,Male,25 - 45,0
4604,Hispanic,Male,Greater than 45,0
4605,Other,Male,25 - 45,1
4608,African-American,Male,Less than 25,1
4609,Caucasian,Male,Greater than 45,0
4610,African-American,Male,25 - 45,1
4611,African-American,Male,25 - 45,0
4612,Caucasian,Male,25 - 45,1
4615,African-American,Female,Less than 25,0
4616,African-American,Male,Less than 25,1
4617,Caucasian,Male,25 - 45,1
4620,Caucasian,Male,25 - 45,0
4622,Other,Male,25 - 45,0
4624,African-American,Male,25 - 45,1
4627,Caucasian,Male,Greater than 45,1
4628,Caucasian,Male,25 - 45,0
4629,Caucasian,Male,Greater than 45,1
4631,African-American,Male,25 - 45,1
4634,Caucasian,Male,25 - 45,1
4636,African-American,Female,Less than 25,1
4637,African-American,Male,25 - 45,1
4639,Hispanic,Female,25 - 45,1
4640,African-American,Male,25 - 45,1
4641,Caucasian,Female,25 - 45,0
4643,African-American,Male,25 - 45,1
4645,Other,Male,Greater than 45,0
4647,Caucasian,Male,Less than 25,0
4648,Caucasian,Male,25 - 45,0
4649,Hispanic,Male,Less than 25,0
4651,African-American,Male,25 - 45,0
4652,African-American,Male,Less than 25,1
4657,Caucasian,Male,25 - 45,1
4658,African-American,Male,25 - 45,0
4659,Caucasian,Male,Greater than 45,0
4660,African-American,Male,Less than 25,0
4661,African-American,Male,25 - 45,0
4662,Caucasian,Female,25 - 45,0
4663,Caucasian,Male,Greater than 45,1
4665,African-American,Female,Less than 25,0
4667,African-American,Male,25 - 45,1
4668,Caucasian,Female,Greater than 45,0
4670,Caucasian,Female,25 - 45,0
4672,Caucasian,Male,Greater than 45,1
4674,African-American,Male,Less than 25,1
4675,Other,Male,Greater than 45,1
4677,Other,Male,25 - 45,0
4678,African-American,Male,Greater than 45,0
4679,Caucasian,Male,25 - 45,0
4680,Hispanic,Male,25 - 45,0
4681,African-American,Male,Less than 25,1
4682,Caucasian,Male,25 - 45,0
4683,Hispanic,Male,25 - 45,0
4684,Caucasian,Male,25 - 45,1
4686,African-American,Female,Greater than 45,0
4692,Caucasian,Male,Greater than 45,0
4694,Caucasian,Male,25 - 45,0
4696,Hispanic,Male,Greater than 45,0
4697,African-American,Male,Less than 25,0
4698,African-American,Male,Greater than 45,0
4701,Caucasian,Male,25 - 45,0
4703,Hispanic,Male,25 - 45,1
4704,Caucasian,Male,25 - 45,1
4705,African-American,Male,Greater than 45,1
4706,Caucasian,Female,Greater than 45,1
4707,African-American,Male,Less than 25,1
4710,Caucasian,Female,25 - 45,1
4712,African-American,Male,Greater than 45,0
4715,African-American,Male,25 - 45,1
4718,Caucasian,Male,25 - 45,0
4719,Caucasian,Male,25 - 45,0
4721,African-American,Male,Less than 25,1
4722,Caucasian,Male,25 - 45,0
4724,African-American,Female,Greater than 45,1
4726,Other,Female,Greater than 45,0
4730,Caucasian,Male,Less than 25,1
4731,African-American,Male,Less than 25,1
4732,African-American,Male,Less than 25,0
4735,African-American,Male,Less than 25,0
4737,African-American,Male,Greater than 45,0
4739,African-American,Male,25 - 45,1
4743,Hispanic,Male,25 - 45,0
4748,African-American,Female,25 - 45,0
4749,Caucasian,Male,Greater than 45,0
4750,Caucasian,Male,25 - 45,0
4754,African-American,Male,Greater than 45,0
4757,African-American,Male,25 - 45,1
4761,Hispanic,Male,25 - 45,1
4763,Caucasian,Male,Less than 25,0
4765,Caucasian,Male,Greater than 45,0
4766,Caucasian,Male,25 - 45,1
4767,Caucasian,Male,25 - 45,0
4769,Caucasian,Male,25 - 45,0
4772,African-American,Male,Less than 25,0
4773,African-American,Male,Less than 25,0
4774,Caucasian,Male,Greater than 45,0
4775,Caucasian,Male,25 - 45,1
4776,African-American,Male,25 - 45,1
4778,Caucasian,Male,Greater than 45,1
4780,Caucasian,Male,Less than 25,0
4783,Caucasian,Male,25 - 45,1
4784,African-American,Male,25 - 45,0
4787,African-American,Male,25 - 45,0
4789,African-American,Male,25 - 45,1
4792,African-American,Female,Less than 25,0
4793,Caucasian,Male,25 - 45,1
4794,African-American,Male,25 - 45,1
4796,Other,Male,Less than 25,0
4797,Caucasian,Male,25 - 45,0
4800,African-American,Female,25 - 45,1
4801,Other,Male,25 - 45,0
4805,African-American,Male,25 - 45,1
4808,African-American,Male,Greater than 45,1
4809,Caucasian,Female,25 - 45,1
4811,Caucasian,Male,Greater than 45,0
4812,Caucasian,Female,Less than 25,0
4815,African-American,Female,25 - 45,0
4817,African-American,Male,25 - 45,1
4820,African-American,Male,Greater than 45,1
4825,African-American,Male,Less than 25,1
4826,Hispanic,Male,25 - 45,1
4827,African-American,Female,Greater than 45,0
4828,Caucasian,Male,25 - 45,0
4831,Caucasian,Male,25 - 45,0
4833,Caucasian,Male,25 - 45,0
4834,African-American,Female,25 - 45,0
4835,African-American,Male,25 - 45,0
4837,Caucasian,Male,25 - 45,0
4839,African-American,Male,25 - 45,0
4840,Hispanic,Male,25 - 45,1
4841,Caucasian,Male,Greater than 45,0
4845,African-American,Male,25 - 45,1
4846,African-American,Male,25 - 45,0
4847,Caucasian,Male,Greater than 45,1
4851,African-American,Male,25 - 45,1
4853,Caucasian,Female,Greater than 45,1
4857,African-American,Female,25 - 45,1
